0.0806608365060114,0.0420545244366184,0.0646406920136142,0.0677654635057624,0.0894053905827018,0.0724071395687792,0.0125644981873056,0.0148537558712316,0.0582665080429365,0.0879090003659525,0.0429974977453228,0.0302784869169251,0.0221416277494941,0.0382446190101302,0.0269164324630594,0.035869845089442,0.0561263694083907,0.0667576125900995,0.0642021415635022,0.0183032329419177 

0.0756209906496205,0.0212027202971292,0.0234478959503807,0.0710298248292086,0.0874518702912386,0.0654624108110845,0.0659543084986295,0.0610292634233037,0.0878834195052662,0.0581816928685558,0.0354663147523377,0.0626194817445332,0.0746989072042978,0.0668183582913216,0.040118617503959,0.0299691785219913,0.0841834394606684,0.0531822328843094,0.0192813301502174,0.0872666468458561 

0.0765100955527788,0.0555122838753798,0.0150176180549979,0.0167680017681643,0.0562949507899093,0.0669458932322198,0.0657178978136358,0.0665785673896682,0.086116003131548,0.0667601633708739,0.0253007792752705,0.0495366057192612,0.0491965995538964,0.0336449257021979,0.0176133766060757,0.0694581162088821,0.0286066284862378,0.0836108671844056,0.0703135932145238,0.0339429797716173 

0.0164528310701497,0.0415352347640019,0.0169703363659654,0.0100848151743807,0.0624426856136148,0.0703780160007896,0.0455795797126273,0.0453232694581725,0.0881260015061712,0.0869472539410681,0.0416864056287736,0.0129441365240813,0.0574762824398821,0.0669354947176462,0.0317931373891389,0.0301087067742407,0.0161851022421313,0.0166798941822163,0.0247348740392993,0.0305059770590188 

0.0897445129974487,0.0893757411089613,0.0649132602917558,0.0311232561343923,0.0428809135932852,0.0759297090330765,0.0234228821906368,0.0510539815020999,0.0592049816852459,0.0606605012950769,0.0113625500357535,0.0105725722762628,0.0728686396697856,0.0753383503786001,0.0808138157757063,0.0449748607887769,0.0485419475094145,0.0149328028806172,0.0443253161545495,0.0759169347891197 

