0.1
0.0667284043397421,0.0321014108239214,0.0121117459619938,0.0231019122959589

0.0622711355482559,0.0681076508285979,0.0871100352691068,0.0706793282463585

0.0487797826336603,0.0491919420842044,0.0566713194155467,0.0410796650643831

0.0871846725033525,0.0237430549476962,0.0663233757564441,0.0652310008067782

0.0409532032678617,0.0708082219123879,0.0397654352475728,0.0516465228272535

0.0852047116287075,0.0612445921002199,0.072946570986138,0.0462295532692528

0.0864227853326233,0.0792547909343871,0.0867227107271192,0.0175581502577095

0.0662556389981209,0.0602070010314728,0.0480040706126038,0.0549467866332022

0.0533130272307028,0.0888560482109226,0.032691241252558,0.0373797318466845

0.0301952373702988,0.0379606420676972,0.0657443195841016,0.0209273941493255

0.0864476811034827,0.0627070383600458,0.0302979186644302,0.0577465664072645

0.0611721498757471,0.0651585544530109,0.0859533459435931,0.0543458250744016

0.0351943545160789,0.0202590302798241,0.013907057682009,0.0133744044617631

0.0336234098410343,0.0629002014048864,0.0166587311060441,0.0210227478346894

0.046332139054468,0.0532739606328653,0.0266791269633356,0.0705049903153

0.0713849401014787,0.0774313299329166,0.0144236892482376,0.0787267614159398

0.0145909237378612,0.0104562529551127,0.0777666378336803,0.0824222769459962

0.0810518136951382,0.039398657916765,0.0450357634364794,0.0129925612001645

0.0150639023282863,0.0425500005580918,0.0453577048551863,0.031311308826291

0.037455491361886,0.0303401349326317,0.0776656354533814,0.0312642308796124

0.0838299811230181,0.0423768856527176,0.0723637957416306,0.0559966087182968

0.0562999433494638,0.0446296661508408,0.031323376792168,0.0804128258258164

0.0821973171048785,0.0237162469391321,0.0810475927922165,0.0669212767374335

0.0239176414003212,0.083134393620727,0.0395424540478468,0.0192396479143014

0.0553009437684461,0.0435440828969254,0.0518981324276564,0.0606370202769492

0.0810534711905076,0.0795162615847546,0.0654921478194521,0.0565738413297894

0.0824542226570588,0.0502008052972073,0.0711509898928289,0.034543704855058

0.0197669661835614,0.0741610578373824,0.0715195029515398,0.028309433692279

0.0656083251794839,0.0854148960837232,0.0763388512219949,0.0390080544487611

0.0171880892697666,0.0484270805299408,0.0322728382527236,0.0565582053207598

0.0691328761629448,0.0873538120078639,0.0161313071875513,0.0673355667560061

0.0488639085145964,0.0681144866990459,0.0818807380897145,0.0221380926576155

0.0781772676563528,0.0436973699205077,0.0649141930344115,0.0855857791360326

0.0603503864031054,0.026949738532747,0.0441629691537868,0.083886283335223

0.0690828742734542,0.0765680991423168,0.0807733418749521,0.0553854468676194

0.0500954094107056,0.0350216884765021,0.0706458596422551,0.0186828916380113

0.0319262988072413,0.063840666267671,0.029850009448297,0.0299723058211069

0.0516250665046775,0.0476896028747223,0.0368349714663215,0.0630256162244963

0.0149979850557759,0.043480391424857,0.0390422814383397,0.0781730686284278

0.0784691089664337,0.0840766726260191,0.0482651820466275,0.0850156318563854

0.0192034503860415,0.0788220870442791,0.0254897816923865,0.0658733788765377

0.0199467336805289,0.0757891486518966,0.056845423265754,0.0486585866467369

0.0515425818234415,0.0824525678867719,0.0599251801753068,0.0306199901274499

